filename,format,tool,n_components,source_path
a2a12a6ec9477b1f5df49499c263548890e8f81d,CycloneDX-JSON,syft,240,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a2a12a6ec9477b1f5df49499c263548890e8f81d
0e383eb6e26a6882a162b62ef3540e3a0de690f1,CycloneDX-JSON,cyclonedx-gomod,27,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0e383eb6e26a6882a162b62ef3540e3a0de690f1
7f85ee4156494a8a0f834f94da23efb0d38a0ece,CycloneDX-JSON,cdxgen,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7f85ee4156494a8a0f834f94da23efb0d38a0ece
b4bd353d3936b02813528c612673e56eb69308fa,CycloneDX-JSON,Node.js module,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b4bd353d3936b02813528c612673e56eb69308fa
bfd1715df3f901ba6a5e2e3016e6ee9faf9cffde,CycloneDX-JSON,cdxgen,38,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\bfd1715df3f901ba6a5e2e3016e6ee9faf9cffde
f5e99e617323773002777bda6f7244874414a1cd,CycloneDX-JSON,cdxgen,26,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f5e99e617323773002777bda6f7244874414a1cd
b5ba64f3463b9c375c087797e1b68df97a419b3c,CycloneDX-JSON,cyclonedx-gomod,65,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b5ba64f3463b9c375c087797e1b68df97a419b3c
a9ba68d41fdce9f4b385d5ef2b656c20421b2ca3,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a9ba68d41fdce9f4b385d5ef2b656c20421b2ca3
605304efa73feb4e22591e07c68f23b6c9022c9f,CycloneDX-JSON,cdxgen,162,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\605304efa73feb4e22591e07c68f23b6c9022c9f
f4b3a33041e27bfd529f070b5f0054a56754cddf,CycloneDX-JSON,syft,1081,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f4b3a33041e27bfd529f070b5f0054a56754cddf
6db175880a10d2d34ff993860ace75d770b5082b,CycloneDX-JSON,cdxgen,1187,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6db175880a10d2d34ff993860ace75d770b5082b
e65b41e4db01a13bfc11568fb0ecf5d927deb20a,CycloneDX-JSON,syft,214,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e65b41e4db01a13bfc11568fb0ecf5d927deb20a
3eb2dd10c581c87304bcc7b561929b6e12499ebc,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3eb2dd10c581c87304bcc7b561929b6e12499ebc
f36fc74be2785b1f26e1f7cc56414c1285d61039,CycloneDX-JSON,Node.js module,46,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f36fc74be2785b1f26e1f7cc56414c1285d61039
6497e9a1d513ccf849dae263a4607bd604b55365,CycloneDX-JSON,Gemnasium,521,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6497e9a1d513ccf849dae263a4607bd604b55365
d0dd1dfb2e81172469465c28fbe27d266a2e5826,CycloneDX-JSON,CycloneDX Maven plugin,97,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d0dd1dfb2e81172469465c28fbe27d266a2e5826
918aa6c795979daeb7b86a96699d6c6def58768c,CycloneDX-JSON,cdxgen,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\918aa6c795979daeb7b86a96699d6c6def58768c
4929dac7d610193fc1265e60bb5840d9f55a7b3c,CycloneDX-JSON,Node.js module,923,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4929dac7d610193fc1265e60bb5840d9f55a7b3c
7e71b57debc7db3c1dce43026aa6cda1c47a6d5d,CycloneDX-JSON,cyclonedx-php-composer,91,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7e71b57debc7db3c1dce43026aa6cda1c47a6d5d
09b161a092a755285a8bc9e0c036536282c2c697,CycloneDX-JSON,Node.js module,1053,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\09b161a092a755285a8bc9e0c036536282c2c697
dcb09e10836b0cc448607e4f080fd177dd3e9443,CycloneDX-JSON,syft,57,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\dcb09e10836b0cc448607e4f080fd177dd3e9443
4fa47e55bbf1d5552393f8c34b3a70c2bebaa863,CycloneDX-JSON,cdxgen,16,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4fa47e55bbf1d5552393f8c34b3a70c2bebaa863
7debae709ee76784c43ebca03658c3a2262ee351,CycloneDX-JSON,cdxgen,112,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7debae709ee76784c43ebca03658c3a2262ee351
c7ea75402b73dad85ff241c12185011dedc17226,CycloneDX-JSON,syft,96,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c7ea75402b73dad85ff241c12185011dedc17226
9b04e6ef334531b4c749ade68ed78b50fd974251,CycloneDX-JSON,cyclonedx-gomod,312,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9b04e6ef334531b4c749ade68ed78b50fd974251
48ab2319e2833b20534fe099283c38ce249e6aa8,CycloneDX-JSON,Gemnasium,27,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\48ab2319e2833b20534fe099283c38ce249e6aa8
df37501aa5af031cdc88291677cc8d7dc782184a,SPDX-JSON,syft,202,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\df37501aa5af031cdc88291677cc8d7dc782184a
cf854ba14cf53039d5904ec2e2e1c899ad7f7cd6,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\cf854ba14cf53039d5904ec2e2e1c899ad7f7cd6
993e1d9c5b62d8eb769368a4d1fc03027006bd7e,CycloneDX-JSON,cdxgen,2098,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\993e1d9c5b62d8eb769368a4d1fc03027006bd7e
5aea829b0faa1482dc28b43566d6f8b11d1e4a51,CycloneDX-JSON,unknown,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5aea829b0faa1482dc28b43566d6f8b11d1e4a51
a91e185d55f51047d22233987cdc2080e3daab93,CycloneDX-JSON,cdxgen,18,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a91e185d55f51047d22233987cdc2080e3daab93
64610d8fc703508bdb212ff4535849affc05bb9d,CycloneDX-JSON,cdxgen,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\64610d8fc703508bdb212ff4535849affc05bb9d
495ccf240a5c06d1ecf1a2ab67810ca5c68218bb,CycloneDX-JSON,Node.js module,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\495ccf240a5c06d1ecf1a2ab67810ca5c68218bb
cc20264d0fdfcda4fc49fab1035fdd3cc7ab57ce,CycloneDX-JSON,cdxgen,7,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\cc20264d0fdfcda4fc49fab1035fdd3cc7ab57ce
1bc8babd6debf8c6909941191f7065aef45beadb,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1bc8babd6debf8c6909941191f7065aef45beadb
02d0d0684020c5a0f94806d2f32a0251a47ac0a7,SPDX-JSON,phoenix container pipeline/metaeffekt plugins,452,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\02d0d0684020c5a0f94806d2f32a0251a47ac0a7
4a3dd2310c0f52b42573c8f11225c25dfb0bc339,CycloneDX-JSON,cdxgen,63,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4a3dd2310c0f52b42573c8f11225c25dfb0bc339
71fff8e201c1fb74b8e48d9bd0b4ad916161a617,CycloneDX-JSON,cdxgen,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\71fff8e201c1fb74b8e48d9bd0b4ad916161a617
b4b4eb455175755a80c81873bac8d89ab12bf5d6,CycloneDX-JSON,Github Extractor,22,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b4b4eb455175755a80c81873bac8d89ab12bf5d6
bbce09ebc183847dbdb9eda7ee32b666032b434f,CycloneDX-JSON,cdxgen,31,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\bbce09ebc183847dbdb9eda7ee32b666032b434f
d0a0b410970bac34abc97d09c19185bb9f4a7bdc,CycloneDX-JSON,cdxgen,451,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d0a0b410970bac34abc97d09c19185bb9f4a7bdc
dc09bdc508cd21096450c414a9e61cdd9bbe6a83,CycloneDX-JSON,syft,555,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\dc09bdc508cd21096450c414a9e61cdd9bbe6a83
928ba1b7f6b75e9dd3044a88bce0db2f5fb173ea,CycloneDX-JSON,Gemnasium,49,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\928ba1b7f6b75e9dd3044a88bce0db2f5fb173ea
0b63cc8d35561f78722d54fff005c34e925f748c,CycloneDX-JSON,cdxgen,28,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0b63cc8d35561f78722d54fff005c34e925f748c
4f72482a7a2067f8172e430e68bee7bd4b36b2c4,CycloneDX-JSON,cyclonedx-php-composer,54,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4f72482a7a2067f8172e430e68bee7bd4b36b2c4
0b1840e2922b8ac7abbfe072e57298e159a77907,CycloneDX-JSON,Node.js module,530,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0b1840e2922b8ac7abbfe072e57298e159a77907
ec51b54b43b3262365b1ebc67c87465b28dc2331,CycloneDX-JSON,cyclonedx-php-composer,50,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\ec51b54b43b3262365b1ebc67c87465b28dc2331
70a99cbf1e5f871a50fac8d22ffd1e23dc12fb40,CycloneDX-JSON,Node.js module,304,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\70a99cbf1e5f871a50fac8d22ffd1e23dc12fb40
68084929b9765e228575f52ab3834bd151d5f013,CycloneDX-JSON,Node.js module,110,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\68084929b9765e228575f52ab3834bd151d5f013
490bc4e5f41be188ec7baa9578951837a8a9863b,CycloneDX-JSON,cyclonedx-bom,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\490bc4e5f41be188ec7baa9578951837a8a9863b
74c8368de0903e77ef13c5389ff182ebe911eeec,CycloneDX-JSON,cyclonedx-gomod,49,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\74c8368de0903e77ef13c5389ff182ebe911eeec
f45747411ece7e74a0022c8631821a74e835db97,CycloneDX-JSON,cdxgen,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f45747411ece7e74a0022c8631821a74e835db97
f3710fda5ff5b7447aaff7c8a03657b0b8df5ebe,CycloneDX-JSON,CycloneDX Maven plugin makeAggregateBom,3405,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f3710fda5ff5b7447aaff7c8a03657b0b8df5ebe
cf93ec070b20ea4128a69c23d22585bd27882814,CycloneDX-JSON,cyclonedx-php-composer,62,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\cf93ec070b20ea4128a69c23d22585bd27882814
c72a452ab55499f3712235d37813e184f94a9a01,CycloneDX-JSON,gh-sbom,92,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c72a452ab55499f3712235d37813e184f94a9a01
81d0d0524e6355877b2c9f460275a539b0095c8e,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\81d0d0524e6355877b2c9f460275a539b0095c8e
9f806dd208142932653ba5ba28da9ab0fad0a32c,CycloneDX-JSON,cdxgen,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9f806dd208142932653ba5ba28da9ab0fad0a32c
4359658f38aac4c66b5834bc8c99168b562a9bf3,CycloneDX-JSON,cyclonedx-php-composer,36,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4359658f38aac4c66b5834bc8c99168b562a9bf3
2ad000e1fb8c230712ab1001812e7bad5b2fa43a,CycloneDX-JSON,cdxgen,26,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2ad000e1fb8c230712ab1001812e7bad5b2fa43a
06bfabc593725e103042034d433426845779be7f,CycloneDX-JSON,Gemnasium,378,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\06bfabc593725e103042034d433426845779be7f
0c1ba6f7ebb6848468e7603ec057b1b7c69a9421,CycloneDX-JSON,cdxgen,38,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0c1ba6f7ebb6848468e7603ec057b1b7c69a9421
ffcbe1bacaece82372cdc0805d5931ea085ae791,CycloneDX-JSON,cyclonedx-php-composer,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\ffcbe1bacaece82372cdc0805d5931ea085ae791
27072a95d8739a27460af35dcc9f028b47e5746e,CycloneDX-JSON,webpack-plugin,201,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\27072a95d8739a27460af35dcc9f028b47e5746e
93a42cea216bf4a0aa3ff62068db61d50426af12,CycloneDX-JSON,Node.js module,80,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\93a42cea216bf4a0aa3ff62068db61d50426af12
769a0e96428e77fcc004ade659aac3d1d6aa7d1d,CycloneDX-JSON,Node.js module,166,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\769a0e96428e77fcc004ade659aac3d1d6aa7d1d
77cd1d0aec328f8daed334bcd2f553307713106a,CycloneDX-JSON,cdxgen,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\77cd1d0aec328f8daed334bcd2f553307713106a
7dd3d1c2282f5ddce575167e74b2a22f19e0e9e7,CycloneDX-JSON,Node.js module,904,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7dd3d1c2282f5ddce575167e74b2a22f19e0e9e7
175650cb6f120ce3a7dabf6f3173dd106bcfaa0c,CycloneDX-JSON,cdxgen,33,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\175650cb6f120ce3a7dabf6f3173dd106bcfaa0c
f13452cee76cd26969d2443b976469c0c16e0216,CycloneDX-JSON,cdxgen,263,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f13452cee76cd26969d2443b976469c0c16e0216
cd4fcbbd3a5677f4f70fc4bfe7ca5e8ee74c039f,SPDX-JSON,phoenix container pipeline/metaeffekt plugins,125,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\cd4fcbbd3a5677f4f70fc4bfe7ca5e8ee74c039f
d657f5f22abe2563c5d11aa38b601e59ea07a708,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d657f5f22abe2563c5d11aa38b601e59ea07a708
954a96493e3c887ad28cfa5cace6484519c27584,CycloneDX-JSON,CycloneDX module for .NET,15,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\954a96493e3c887ad28cfa5cace6484519c27584
2e33ae5796b50184ecb41fe485fb4ebdf6f8aeb6,CycloneDX-JSON,cdxgen,1383,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2e33ae5796b50184ecb41fe485fb4ebdf6f8aeb6
4e80d334b040537cab96329e3e12894dcee2adfd,CycloneDX-JSON,cdxgen,1159,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4e80d334b040537cab96329e3e12894dcee2adfd
b8f61e83e329adf5ef50db857fa8e5cd3f78650f,CycloneDX-JSON,cdxgen,27,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b8f61e83e329adf5ef50db857fa8e5cd3f78650f
3e08e72a7b17a15b40e551465c50e430fcd1001a,CycloneDX-JSON,cyclonedx-gomod,140,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3e08e72a7b17a15b40e551465c50e430fcd1001a
8ad20b36c40114b8be856dc77baa8f9036aa5b86,CycloneDX-JSON,syft,485,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8ad20b36c40114b8be856dc77baa8f9036aa5b86
97ca035b732c680cecacd6e9ff211d31b38d27c8,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\97ca035b732c680cecacd6e9ff211d31b38d27c8
450b10da95198b3b0e6d7453c2939b2d9ee20f7d,CycloneDX-JSON,cdxgen,1408,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\450b10da95198b3b0e6d7453c2939b2d9ee20f7d
913b7f12312e1c837949ffb9b9478a67fdb721de,CycloneDX-JSON,cyclonedx-php-composer,142,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\913b7f12312e1c837949ffb9b9478a67fdb721de
bb8e47f41a0b6aa70549caa6ec1ae5dad5425399,CycloneDX-JSON,cyclonedx-php-composer,12,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\bb8e47f41a0b6aa70549caa6ec1ae5dad5425399
c0b2c3a6dba4d53d4fb2392e1e724223a8a6e872,CycloneDX-JSON,cyclonedx-bom,7,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c0b2c3a6dba4d53d4fb2392e1e724223a8a6e872
1b06b8f074e0dd446e8ffbd98f5cf1f096c94e07,CycloneDX-JSON,cdxgen,43,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1b06b8f074e0dd446e8ffbd98f5cf1f096c94e07
642054d292c468e62374d249e47e6c20da18f3e1,CycloneDX-JSON,cyclonedx-php-composer,27,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\642054d292c468e62374d249e47e6c20da18f3e1
38e862d1ff80ba3aeb4ed4b0df1913fd47710877,CycloneDX-JSON,GitHub Extractor,12,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\38e862d1ff80ba3aeb4ed4b0df1913fd47710877
b8bdf1c7a513fda315f2977420164fa139e17b9f,CycloneDX-JSON,cdxgen,28,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b8bdf1c7a513fda315f2977420164fa139e17b9f
3cb4018acc583e306d0bd3f0e50d89d6d2696ce7,CycloneDX-JSON,syft,240,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3cb4018acc583e306d0bd3f0e50d89d6d2696ce7
85a27d2426c59ae080590694be4680a9d54938d5,CycloneDX-JSON,cyclonedx-gomod,94,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\85a27d2426c59ae080590694be4680a9d54938d5
af4b2c3d51d901008c0222deb980b1cd7d151c3e,CycloneDX-JSON,cyclonedx-gomod,260,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\af4b2c3d51d901008c0222deb980b1cd7d151c3e
31630c35c6bf0cac140061a3d81ffaaff8bfc91d,CycloneDX-JSON,cyclonedx-gomod,22,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\31630c35c6bf0cac140061a3d81ffaaff8bfc91d
ca1c9d521ee3ab63e72b90100679653d594a097e,CycloneDX-JSON,Node.js module,853,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\ca1c9d521ee3ab63e72b90100679653d594a097e
a44f0783fd989ee717bc43763669a7ca24a2824d,CycloneDX-JSON,Node.js module,11,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a44f0783fd989ee717bc43763669a7ca24a2824d
76a4998b5ca6565dbec11e2da598658eb2e6583f,CycloneDX-JSON,Github Extractor,11,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\76a4998b5ca6565dbec11e2da598658eb2e6583f
6c624e90c6f42dddd03a1781e419e451638e3552,CycloneDX-JSON,SBOM Generator,100,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6c624e90c6f42dddd03a1781e419e451638e3552
601a744c04ca1678680d2532cace583743898206,CycloneDX-JSON,CycloneDX Maven plugin,21,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\601a744c04ca1678680d2532cace583743898206
5d0f7819c2e6b55397ca9fc921073ffe5705c206,CycloneDX-JSON,Github Extractor,19,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5d0f7819c2e6b55397ca9fc921073ffe5705c206
846854d9ad99b1f8b42a01ed130bb5bbc3956f56,CycloneDX-JSON,trivy,124,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\846854d9ad99b1f8b42a01ed130bb5bbc3956f56
114b8c59ff36f1d4b666436c1427bfde7cb60ed4,CycloneDX-JSON,Node.js module,661,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\114b8c59ff36f1d4b666436c1427bfde7cb60ed4
48d7e7ae83f0d3b451f1f66da949dbdcd32e5d58,CycloneDX-JSON,Node.js module,182,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\48d7e7ae83f0d3b451f1f66da949dbdcd32e5d58
eb9773dda19bcf45ea71d3c4b32d1d232b1f6c03,CycloneDX-JSON,cdxgen,59,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\eb9773dda19bcf45ea71d3c4b32d1d232b1f6c03
7b8062fd5b34655bf4c392805140c11ddeac6c60,SPDX-JSON,syft,113,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7b8062fd5b34655bf4c392805140c11ddeac6c60
1122cbc6c9c4fe387fa47ebbc6e8ea97abf95f8d,CycloneDX-JSON,Gemnasium,2095,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1122cbc6c9c4fe387fa47ebbc6e8ea97abf95f8d
4560b59c467152cb03f323797116021f15885362,CycloneDX-JSON,Node.js module,47,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4560b59c467152cb03f323797116021f15885362
d50a028345d2a06b859f02db181895ed0879b589,CycloneDX-JSON,cyclonedx-gomod,36,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d50a028345d2a06b859f02db181895ed0879b589
7debc56db72e854862198e7b1fa2afdb8ac8e1d4,CycloneDX-JSON,cyclonedx-gomod,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7debc56db72e854862198e7b1fa2afdb8ac8e1d4
3bf5f9fa647b68a28f420a2230b4ac7daed7db66,CycloneDX-JSON,cdxgen,122,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3bf5f9fa647b68a28f420a2230b4ac7daed7db66
0fd405f656f8ad90feb22a046715a9e09542db78,CycloneDX-JSON,Node.js module,338,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0fd405f656f8ad90feb22a046715a9e09542db78
c7deb1d13519b700f12da28caa70602d92bcbd1d,CycloneDX-JSON,cyclonedx-php-composer,39,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c7deb1d13519b700f12da28caa70602d92bcbd1d
77d639fb45bae2a99b172503de22c9aad8bd1481,CycloneDX-JSON,Node.js module,1849,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\77d639fb45bae2a99b172503de22c9aad8bd1481
d1cca8337efcff0d6af79d84d1ab9653f638f579,CycloneDX-JSON,cyclonedx-php-composer,58,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d1cca8337efcff0d6af79d84d1ab9653f638f579
afd34769ed83ff9a8c68c9081501ead2c87c7179,CycloneDX-JSON,cdxgen,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\afd34769ed83ff9a8c68c9081501ead2c87c7179
72482a5bc87080e8962b87a75c87dd9a4dbb534e,CycloneDX-JSON,CycloneDX Maven plugin,23,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\72482a5bc87080e8962b87a75c87dd9a4dbb534e
9ccbc652e2e584ab3ca50e4f7e27bdcaf3f788ba,CycloneDX-JSON,cdxgen,33,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9ccbc652e2e584ab3ca50e4f7e27bdcaf3f788ba
9e106b035cdf3446cc469874c17cf5cbe75ad864,CycloneDX-JSON,cyclonedx-gomod,115,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9e106b035cdf3446cc469874c17cf5cbe75ad864
fa09260b96046d52d73a1e64555f64bf78aa01d4,CycloneDX-JSON,cdxgen,7,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fa09260b96046d52d73a1e64555f64bf78aa01d4
cdf70900c8a51ce91af8858c6dd5386d4d9c9c1d,CycloneDX-JSON,cyclonedx-gomod,22,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\cdf70900c8a51ce91af8858c6dd5386d4d9c9c1d
eb0fb92b81f43c2afed89e213ac236e24fedc810,CycloneDX-JSON,cyclonedx-gomod,147,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\eb0fb92b81f43c2afed89e213ac236e24fedc810
c3a2f839e1dfbec5a3fa3a0e8a550b75bacc3344,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c3a2f839e1dfbec5a3fa3a0e8a550b75bacc3344
985d0fe664b6cd75edcb7ecc43dad3a4db1a451e,CycloneDX-JSON,cdxgen,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\985d0fe664b6cd75edcb7ecc43dad3a4db1a451e
0206cdf1b5502fa3182c37c1b2ba2f970b678c01,CycloneDX-JSON,Github Extractor,13,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0206cdf1b5502fa3182c37c1b2ba2f970b678c01
7396a87f9249d4cd1c063b8541c046fe77980d7b,CycloneDX-JSON,CycloneDX Maven plugin,2501,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7396a87f9249d4cd1c063b8541c046fe77980d7b
778067976dd7f572509e6ab3678dc005fa67c0d7,CycloneDX-JSON,cdxgen,7,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\778067976dd7f572509e6ab3678dc005fa67c0d7
1650b7d4b2a15be757dd18cfc38e90d16b195af1,CycloneDX-JSON,cdxgen,18,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1650b7d4b2a15be757dd18cfc38e90d16b195af1
37971844db2316563350489779594b613dbc0639,CycloneDX-JSON,Node.js module,32,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\37971844db2316563350489779594b613dbc0639
a11ceb6d04d1fd8a0eaded08277b61434640a5a7,CycloneDX-JSON,cdxgen,20,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a11ceb6d04d1fd8a0eaded08277b61434640a5a7
0b45801c42b5882ff1ce803e37e9701bcc7d5317,CycloneDX-JSON,Node.js module,1050,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0b45801c42b5882ff1ce803e37e9701bcc7d5317
2303301e2f8b7c48f940379c23d770ebe92b887f,SPDX-JSON,syft,424,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2303301e2f8b7c48f940379c23d770ebe92b887f
0e2795bbaed5ab5f75a3f765177da5174ec99d01,CycloneDX-JSON,Node.js module,1287,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0e2795bbaed5ab5f75a3f765177da5174ec99d01
ff391a1d3f9b6898a509cce99685b9d1b4d9df1d,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\ff391a1d3f9b6898a509cce99685b9d1b4d9df1d
629619b472f0a4d8dcbfbe0f8701e323487e2cf9,CycloneDX-JSON,cdxgen,42,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\629619b472f0a4d8dcbfbe0f8701e323487e2cf9
fdfd57bef317956595b9416c744ce58f852b369c,CycloneDX-JSON,snyk-cli,568,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fdfd57bef317956595b9416c744ce58f852b369c
