filename,format,tool,n_components,B1_result,B1_score,B1_detail,B2_result,B2_score,B2_detail,B3_result,B3_score,B3_detail,B4_result,B4_score,B4_detail
0456d5cd2c1286131e957ef60d54b1cc9697288d,CycloneDX-JSON,Gemnasium,541,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
04598af690877325615414b49f1e711db3948f33,CycloneDX-JSON,cyclonedx-php-composer,8,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/8 PURLs resolved successfully,PARTIAL,0.875,7/8 license IDs are valid SPDX; invalid examples: BSD
0478d3c1ed2a918a4df3a479a092a704706d2235,CycloneDX-JSON,cdxgen,252,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PARTIAL,0.067,1/15 PURLs resolved successfully,FAIL,0.0,0/1 license IDs are valid SPDX; invalid examples: UNKNOWN
047ec3089edceb84377e2a103645614cb2c48834,CycloneDX-JSON,syft,92,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,109/109 license IDs are valid SPDX
04804915b22fb7a80eebd38394e0410c6a94c7cd,CycloneDX-JSON,cyclonedx-gomod,18,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 16 unknown (of 17 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
04835c43720725795f2695b414d82b40ddde28fd,CycloneDX-JSON,cyclonedx-php-composer,59,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.967,29/30 license IDs are valid SPDX; invalid examples: BSD
04964dfbf21867803b8f27d0c8726686f458a85f,CycloneDX-JSON,Node.js module,24,SKIP,0.0,No vulnerabilities declared — A8 failed,PASS,1.0,"1 supported, 0 EOL, 15 unknown (of 16 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.455,"10/22 license IDs are valid SPDX; invalid examples: ZPL 2.1, Python Software Foundation License, Apache License 2.0"
0498bbb78e2edcf4e06b60f59077638ae11957ea,CycloneDX-XML,unknown,99,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 3 unknown (of 3 checked)",FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
049e46a6d233e6330be0b8da3ca5cb706f8dd31a,CycloneDX-JSON,syft,202,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,90/90 license IDs are valid SPDX
04aac6ac1f34a59c18c3f97ae13e284ebbd311cb,CycloneDX-JSON,Node.js module,218,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
04c30ad36c05a82da3433d2c5bed315b287e9a4a,CycloneDX-JSON,cyclonedx-gomod,180,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 29 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
04c3332b0270fe3411f128665b4cad745fca56ea,CycloneDX-XML,unknown,99,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PARTIAL,0.933,14/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
04c38d09595c5861ff70d3caabc86eadb7e7b893,CycloneDX-JSON,Node.js module,5,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 5 unknown (of 5 checked)",PASS,1.0,5/5 PURLs resolved successfully,PARTIAL,0.25,"1/4 license IDs are valid SPDX; invalid examples: BSD, Apache 2.0, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
04c4ea92d69c80ffe390b1aec76b56087be8d7e9,CycloneDX-JSON,cdxgen,7,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 7 unknown (of 7 checked)",PARTIAL,0.857,6/7 PURLs resolved successfully,FAIL,0.0,"0/5 license IDs are valid SPDX; invalid examples: Python Software Foundation License, MIT License, Apache modified"
04e2e1a158ed82b328902fe6f06df535b271b29d,CycloneDX-JSON,Node.js module,1208,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
04e4f3a5dc85f121f823535e8c7ac7d430db6093,CycloneDX-JSON,cdxgen,35,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 28 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.9,"27/30 license IDs are valid SPDX; invalid examples: Apache Software License 2.0, CUSTOM"
04eb7f9e6d4d3affd4ea0411e812bf3448dac4e4,CycloneDX-JSON,CycloneDX Maven plugin,241,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.786,"11/14 license IDs are valid SPDX; invalid examples: BSD, BSD-like, GNU GENERAL PUBLIC LICENSE"
04ecfecbcfa57b06bc6aa7f15013df943d7404ba,CycloneDX-JSON,Node.js module,68,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.5,"1 supported, 1 EOL, 28 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.267,"8/30 license IDs are valid SPDX; invalid examples: Python Software Foundation License, PSF, MIT/X11"
04ef2cbf554cb002683bf751cef54da307fe09dd,CycloneDX-JSON,Node.js module,111,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.9,"27/30 license IDs are valid SPDX; invalid examples: BSD, Python Software Foundation License, ZPL 2.1"
04fe2678b5a3d40956faee6de835ec27d44c389e,CycloneDX-JSON,Gemnasium,991,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
0515cbc29c3ef33f3b750b733ff3d0df4c883298,CycloneDX-XML,unknown,99,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
051d53e617d8a452c7649c6240d11d7f54628ce3,CycloneDX-JSON,cyclonedx-gomod,139,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
0539079cd4c553504820d5ca189041daa29f458a,CycloneDX-JSON,unknown,146,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.886,"31/35 license IDs are valid SPDX; invalid examples: EDL 1.0, GNU Lesser General Public License"
054209dfc0d3d7ca5662c40610e4a3880fb08433,CycloneDX-JSON,Node.js module,807,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
054caffe071b71276a23d7c130eeab9a2ebdbdf3,CycloneDX-JSON,cyclonedx-gomod,88,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 28 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.2,"1/5 license IDs are valid SPDX; invalid examples: BSD, Python Software Foundation License, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
0556bc5e0177d781d62ba0a20004501a7f0b57b3,CycloneDX-JSON,Node.js module,40,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.5,"1 supported, 1 EOL, 28 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.172,"5/29 license IDs are valid SPDX; invalid examples: BSD, MIT License, PSF"
055e75065dbbe3f3438388b0c14c9d2661d772d4,CycloneDX-JSON,syft,246,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.756,"90/119 license IDs are valid SPDX; invalid examples: GPLv2+, public-domain, GPL"
0571246244d096996370aab595e4b4f1ef600d8c,CycloneDX-JSON,cyclonedx-php-composer,78,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.967,29/30 license IDs are valid SPDX; invalid examples: BSD
05840c53fa3e6f92c37d9c35e79ab5f23a6d22f0,CycloneDX-JSON,Node.js module,139,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
05913593990e79b66a761fabf2257929403fe481,CycloneDX-JSON,cyclonedx-gomod,126,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 29 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
059d0c74721d03dcecdaa6e1c0053690fd576131,CycloneDX-JSON,cdxgen,10,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 8 unknown (of 10 checked)",PASS,1.0,10/10 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
059d6d9088047db58b966b10fd3c7a29d06451ec,CycloneDX-JSON,Node.js module,3811,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
059f9cb41caf38f70eb52c8a7099209a0fab73eb,CycloneDX-JSON,cyclonedx-gomod,6,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 5 unknown (of 5 checked)",PASS,1.0,6/6 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
05b18b5e977f0d31a5b81e34530ef9965a3c45e2,CycloneDX-JSON,cyclonedx-php-composer,8,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/8 PURLs resolved successfully,PARTIAL,0.875,7/8 license IDs are valid SPDX; invalid examples: BSD
05bef8896bcd5d3456629afc26b0fdfdde2bf89d,CycloneDX-JSON,Gemnasium,1095,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
05c2f2f1e509a763a933fc9f1598df8127380f87,CycloneDX-JSON,syft,20,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.81,"17/21 license IDs are valid SPDX; invalid examples: BSD-like, 2-clause, license"
05d9fc12cb533337425a399581d00f836318c5ad,CycloneDX-JSON,Github Extractor,10,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 10 unknown (of 10 checked)",PASS,1.0,10/10 PURLs resolved successfully,PARTIAL,0.111,"1/9 license IDs are valid SPDX; invalid examples: Boost, MIT License, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
05e217d2ee634651b0f53d804ec91c030cdebae3,CycloneDX-JSON,cdxgen,14,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 12 unknown (of 14 checked)",PASS,1.0,14/14 PURLs resolved successfully,PARTIAL,0.636,"7/11 license IDs are valid SPDX; invalid examples: BSD, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license., GNU LGPL"
05ee5cfd3550b43d1b1775f0540fd82ab1149e47,CycloneDX-JSON,cyclonedx-gomod,22,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 20 unknown (of 21 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
05f1d7c14339a7e246efc18e980e122f139eedc8,CycloneDX-JSON,cyclonedx-gomod,39,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 29 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
05f6367281782478a13ee134d69feaae32fd5438,CycloneDX-JSON,cdxgen,92,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 7 EOL, 23 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
05fd88e194420241c3ca61e0b4dfd6ff6e875fc1,CycloneDX-JSON,syft,23,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,22/22 license IDs are valid SPDX
062008c55e0c399e98ded715e8ba2798e099acdb,CycloneDX-JSON,cdxgen,9,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 8 unknown (of 9 checked)",PASS,1.0,9/9 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
0621b54204b25deebda58a4ae761e196ddcddecd,CycloneDX-JSON,Node.js module,865,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
06292c5fc7a17c37f2c6f9de9e578b7b6ad5eed7,CycloneDX-JSON,cyclonedx-gomod,25,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.5,"1 supported, 1 EOL, 23 unknown (of 25 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,23/23 license IDs are valid SPDX
0629f0e919866d1e588296e625c34f8207ee4421,SPDX-JSON,scancode.io,5,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 0 unknown (of 2 checked)",PASS,1.0,6/6 PURLs resolved successfully,PASS,1.0,4/4 license IDs are valid SPDX
062cbb2c7003972eee89b4df6ac4b81fcfe358ff,CycloneDX-JSON,Node.js module,50,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.826,19/23 license IDs are valid SPDX; invalid examples: BSD
0632bbd0bc2384bae5466515a2ee8017cce1e6c1,CycloneDX-XML,unknown,99,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
06417e465f7424a500cb8fb94057fb9807106daa,CycloneDX-JSON,cyclonedx-php-composer,34,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.967,29/30 license IDs are valid SPDX; invalid examples: BSD
0644b2bbb77316f9a486b3945ab66c71d5b6d2b2,CycloneDX-JSON,Node.js module,16,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 4 unknown (of 4 checked)",PARTIAL,0.267,4/15 PURLs resolved successfully,PARTIAL,0.875,7/8 license IDs are valid SPDX; invalid examples: BSD
0662a6422c13ee5d2c56ea966aef8f8b710a1fff,CycloneDX-JSON,Github Extractor,10,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 10 unknown (of 10 checked)",PASS,1.0,10/10 PURLs resolved successfully,PARTIAL,0.143,"1/7 license IDs are valid SPDX; invalid examples: Python Software Foundation License, GNU GPL, GPL3"
0674ce43832c528b78bf65d26d91ea00bb86033c,CycloneDX-JSON,syft,100,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,32/32 license IDs are valid SPDX
068b158fa194efbcb033337a1b1ce7a337273d08,CycloneDX-JSON,Node.js module,66,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 2 EOL, 28 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.5,"15/30 license IDs are valid SPDX; invalid examples: Apache 2.0, Python Software Foundation License, Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license."
06b9f41a97e536739a2aa3ad0c9363fd7fb43a62,CycloneDX-JSON,Gemnasium,57,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
06bb863a98cb78c3dbf90cc6b7cb50f365ca0e3e,CycloneDX-JSON,cyclonedx-php-composer,90,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
06bbf53d6fb68f166aed30bbefcc3c610bf6f677,CycloneDX-JSON,syft,317,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PASS,1.0,89/89 license IDs are valid SPDX
06bfabc593725e103042034d433426845779be7f,CycloneDX-JSON,Gemnasium,378,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
06ee0b18ce557acca43ab49a0b1b82e7c949620a,CycloneDX-JSON,Gemnasium,17,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 3 EOL, 14 unknown (of 17 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
06f799b5a6bb960b79dabd5039b4a2ccbcd8fc48,CycloneDX-JSON,cdxgen,7,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 1 EOL, 6 unknown (of 7 checked)",PASS,1.0,7/7 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
0713ad6827782bf6e34472ac5d60d9e8727004fd,CycloneDX-JSON,Node.js module,8,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 8 unknown (of 8 checked)",PASS,1.0,8/8 PURLs resolved successfully,FAIL,0.0,"0/5 license IDs are valid SPDX; invalid examples: Apache 2.0, BSD-3, BSD"
07241d26150d95817fe3d145d8d0e3164de3f776,CycloneDX-JSON,cdxgen,11,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/11 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
072e04775a750ee3b88dc3852987e60e665efec9,CycloneDX-JSON,Node.js module,2096,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
073083e12af6856200ea041686527e4eddfe73a1,CycloneDX-JSON,Github Extractor,28,SKIP,0.0,No vulnerabilities declared — A8 failed,PARTIAL,0.5,"1 supported, 1 EOL, 26 unknown (of 28 checked)",PASS,1.0,15/15 PURLs resolved successfully,PARTIAL,0.381,"8/21 license IDs are valid SPDX; invalid examples: Copyright C 2001-2005 by Vinay Sajip. All Rights Reserved. See LICENSE for license., Apache 2.0, ZPL 2.1"
0731542b1feb362625ec1131ed41aaedd6818a6d,CycloneDX-JSON,Node.js module,2465,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 30 unknown (of 30 checked)",PASS,1.0,15/15 PURLs resolved successfully,PASS,1.0,30/30 license IDs are valid SPDX
073316e82e35f815709100e29d3b6f2453cfb693,SPDX-JSON,phoenix container pipeline/metaeffekt plugins,149,SKIP,0.0,No vulnerabilities declared — A8 failed,SKIP,0.0,No components with mappable ecosystem/version,FAIL,0.0,0/15 PURLs resolved successfully,PARTIAL,0.3,"18/60 license IDs are valid SPDX; invalid examples: LicenseRef-scancode-public-domain, LicenseRef-scancode-openssl-exception-lgpl-3.0-plus"
073f31239e0099f77d5952ce624b9bf2be37a270,CycloneDX-XML,unknown,99,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 2 unknown (of 2 checked)",PASS,1.0,2/2 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
075270a4e1b6a140db99a8b6fa5db58cb7bee0c1,CycloneDX-JSON,Gemnasium,17,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 3 EOL, 14 unknown (of 17 checked)",PASS,1.0,15/15 PURLs resolved successfully,SKIP,0.0,No license data to validate — A11 failed
075fd293da9f02bdea9d1ebcb097798de34db1c8,CycloneDX-JSON,cdxgen,11,SKIP,0.0,No vulnerabilities declared — A8 failed,FAIL,0.0,"0 supported, 0 EOL, 11 unknown (of 11 checked)",PASS,1.0,11/11 PURLs resolved successfully,PARTIAL,0.727,"8/11 license IDs are valid SPDX; invalid examples: Dual License, BSD, ZPL 2.1"
